dataset,subset,item_id,condition,stim_uid,sentence_orig,sentence_norm,model_input,context,sentence_id,plausibility,is_grammatical,contrast,intended_uids,n_intended,critical_word_idx,comprehension_q,correct_answer,meta
clark2026,,23,2.2,clark2026//23/2.2,Because of all the threats my dog has become very scared and timid.,because of all the threats my dog has become very scared and timid .,Because of all the threats my dog has become very scared and timid.,,234,plausible,,word_form,clark2026//23/2.2,1,4,,,"{""critical_cond"": ""2"", ""critical_word"": ""threats"", ""id"": ""235"", ""intervening"": ""my dog has become very"", ""intervening_cond"": ""long"", ""preamble"": ""Because of all the"", ""predicate"": ""scared and timid"", ""source_critical"": {""Control"": ""exercise"", ""Critical1"": ""treats"", ""Critical2"": ""threats"", ""Typo1"": ""traets"", ""Typo2"": ""thraets""}}"
clark2026,,23,2.Control,clark2026//23/2.Control,Because of all the threats my dog has become very translucent and aligned.,because of all the threats my dog has become very translucent and aligned .,Because of all the threats my dog has become very translucent and aligned.,,235,implausible,,,,0,4,,,"{""critical_cond"": ""2"", ""critical_word"": ""threats"", ""id"": ""236"", ""intervening"": ""my dog has become very"", ""intervening_cond"": ""long"", ""preamble"": ""Because of all the"", ""predicate"": ""translucent and aligned"", ""source_critical"": {""Control"": ""exercise"", ""Critical1"": ""treats"", ""Critical2"": ""threats"", ""Typo1"": ""traets"", ""Typo2"": ""thraets""}}"
clark2026,,23,Control.1,clark2026//23/Control.1,Because of all the exercise my dog has become very overweight and unhealthy.,because of all the exercise my dog has become very overweight and unhealthy .,Because of all the exercise my dog has become very overweight and unhealthy.,,236,implausible,,,,0,4,,,"{""critical_cond"": ""Control"", ""critical_word"": ""exercise"", ""id"": ""237"", ""intervening"": ""my dog has become very"", ""intervening_cond"": ""long"", ""preamble"": ""Because of all the"", ""predicate"": ""overweight and unhealthy"", ""source_critical"": {""Control"": ""exercise"", ""Critical1"": ""treats"", ""Critical2"": ""threats"", ""Typo1"": ""traets"", ""Typo2"": ""thraets""}}"
clark2026,,23,Control.2,clark2026//23/Control.2,Because of all the exercise my dog has become very scared and timid.,because of all the exercise my dog has become very scared and timid .,Because of all the exercise my dog has become very scared and timid.,,237,implausible,,,,0,4,,,"{""critical_cond"": ""Control"", ""critical_word"": ""exercise"", ""id"": ""238"", ""intervening"": ""my dog has become very"", ""intervening_cond"": ""long"", ""preamble"": ""Because of all the"", ""predicate"": ""scared and timid"", ""source_critical"": {""Control"": ""exercise"", ""Critical1"": ""treats"", ""Critical2"": ""threats"", ""Typo1"": ""traets"", ""Typo2"": ""thraets""}}"
clark2026,,23,Typo1.1,clark2026//23/Typo1.1,Because of all the traets my dog has become very overweight and unhealthy.,because of all the traets my dog has become very overweight and unhealthy .,Because of all the traets my dog has become very overweight and unhealthy.,,238,implausible,,typo,clark2026//23/1.1,1,4,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""traets"", ""id"": ""239"", ""intervening"": ""my dog has become very"", ""intervening_cond"": ""long"", ""preamble"": ""Because of all the"", ""predicate"": ""overweight and unhealthy"", ""source_critical"": {""Control"": ""exercise"", ""Critical1"": ""treats"", ""Critical2"": ""threats"", ""Typo1"": ""traets"", ""Typo2"": ""thraets""}}"
clark2026,,23,Typo2.2,clark2026//23/Typo2.2,Because of all the thraets my dog has become very scared and timid.,because of all the thraets my dog has become very scared and timid .,Because of all the thraets my dog has become very scared and timid.,,239,implausible,,typo,clark2026//23/2.2,1,4,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""thraets"", ""id"": ""240"", ""intervening"": ""my dog has become very"", ""intervening_cond"": ""long"", ""preamble"": ""Because of all the"", ""predicate"": ""scared and timid"", ""source_critical"": {""Control"": ""exercise"", ""Critical1"": ""treats"", ""Critical2"": ""threats"", ""Typo1"": ""traets"", ""Typo2"": ""thraets""}}"
clark2026,,24,1.1,clark2026//24/1.1,The chart contained lots of data and statistics.,the chart contained lots of data and statistics .,The chart contained lots of data and statistics.,,240,plausible,,word_form,clark2026//24/1.1,1,1,,,"{""critical_cond"": ""1"", ""critical_word"": ""chart"", ""id"": ""241"", ""intervening"": ""contained lots of"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""data and statistics"", ""source_critical"": {""Control"": ""sky"", ""Critical1"": ""chart"", ""Critical2"": ""cart"", ""Typo1"": ""chatr"", ""Typo2"": ""catr""}}"
clark2026,,24,1.2,clark2026//24/1.2,The chart contained lots of fruits and vegetables.,the chart contained lots of fruits and vegetables .,The chart contained lots of fruits and vegetables.,,241,implausible,,word_form,clark2026//24/2.2,1,1,,,"{""critical_cond"": ""1"", ""critical_word"": ""chart"", ""id"": ""242"", ""intervening"": ""contained lots of"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""fruits and vegetables"", ""source_critical"": {""Control"": ""sky"", ""Critical1"": ""chart"", ""Critical2"": ""cart"", ""Typo1"": ""chatr"", ""Typo2"": ""catr""}}"
clark2026,,24,1.Control,clark2026//24/1.Control,The chart contained lots of promises from my father.,the chart contained lots of promises from my father .,The chart contained lots of promises from my father.,,242,implausible,,,,0,1,,,"{""critical_cond"": ""1"", ""critical_word"": ""chart"", ""id"": ""243"", ""intervening"": ""contained lots of"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""promises from my father"", ""source_critical"": {""Control"": ""sky"", ""Critical1"": ""chart"", ""Critical2"": ""cart"", ""Typo1"": ""chatr"", ""Typo2"": ""catr""}}"
clark2026,,24,2.1,clark2026//24/2.1,The cart contained lots of data and statistics.,the cart contained lots of data and statistics .,The cart contained lots of data and statistics.,,243,implausible,,word_form,clark2026//24/1.1,1,1,,,"{""critical_cond"": ""2"", ""critical_word"": ""cart"", ""id"": ""244"", ""intervening"": ""contained lots of"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""data and statistics"", ""source_critical"": {""Control"": ""sky"", ""Critical1"": ""chart"", ""Critical2"": ""cart"", ""Typo1"": ""chatr"", ""Typo2"": ""catr""}}"
clark2026,,24,2.2,clark2026//24/2.2,The cart contained lots of fruits and vegetables.,the cart contained lots of fruits and vegetables .,The cart contained lots of fruits and vegetables.,,244,plausible,,word_form,clark2026//24/2.2,1,1,,,"{""critical_cond"": ""2"", ""critical_word"": ""cart"", ""id"": ""245"", ""intervening"": ""contained lots of"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""fruits and vegetables"", ""source_critical"": {""Control"": ""sky"", ""Critical1"": ""chart"", ""Critical2"": ""cart"", ""Typo1"": ""chatr"", ""Typo2"": ""catr""}}"
clark2026,,24,2.Control,clark2026//24/2.Control,The cart contained lots of promises from my father.,the cart contained lots of promises from my father .,The cart contained lots of promises from my father.,,245,implausible,,,,0,1,,,"{""critical_cond"": ""2"", ""critical_word"": ""cart"", ""id"": ""246"", ""intervening"": ""contained lots of"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""promises from my father"", ""source_critical"": {""Control"": ""sky"", ""Critical1"": ""chart"", ""Critical2"": ""cart"", ""Typo1"": ""chatr"", ""Typo2"": ""catr""}}"
clark2026,,24,Control.1,clark2026//24/Control.1,The sky contained lots of data and statistics.,the sky contained lots of data and statistics .,The sky contained lots of data and statistics.,,246,implausible,,,,0,1,,,"{""critical_cond"": ""Control"", ""critical_word"": ""sky"", ""id"": ""247"", ""intervening"": ""contained lots of"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""data and statistics"", ""source_critical"": {""Control"": ""sky"", ""Critical1"": ""chart"", ""Critical2"": ""cart"", ""Typo1"": ""chatr"", ""Typo2"": ""catr""}}"
clark2026,,24,Control.2,clark2026//24/Control.2,The sky contained lots of fruits and vegetables.,the sky contained lots of fruits and vegetables .,The sky contained lots of fruits and vegetables.,,247,implausible,,,,0,1,,,"{""critical_cond"": ""Control"", ""critical_word"": ""sky"", ""id"": ""248"", ""intervening"": ""contained lots of"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""fruits and vegetables"", ""source_critical"": {""Control"": ""sky"", ""Critical1"": ""chart"", ""Critical2"": ""cart"", ""Typo1"": ""chatr"", ""Typo2"": ""catr""}}"
clark2026,,24,Typo1.1,clark2026//24/Typo1.1,The chatr contained lots of data and statistics.,the chatr contained lots of data and statistics .,The chatr contained lots of data and statistics.,,248,implausible,,typo,clark2026//24/1.1,1,1,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""chatr"", ""id"": ""249"", ""intervening"": ""contained lots of"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""data and statistics"", ""source_critical"": {""Control"": ""sky"", ""Critical1"": ""chart"", ""Critical2"": ""cart"", ""Typo1"": ""chatr"", ""Typo2"": ""catr""}}"
clark2026,,24,Typo2.2,clark2026//24/Typo2.2,The catr contained lots of fruits and vegetables.,the catr contained lots of fruits and vegetables .,The catr contained lots of fruits and vegetables.,,249,implausible,,typo,clark2026//24/2.2,1,1,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""catr"", ""id"": ""250"", ""intervening"": ""contained lots of"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""fruits and vegetables"", ""source_critical"": {""Control"": ""sky"", ""Critical1"": ""chart"", ""Critical2"": ""cart"", ""Typo1"": ""chatr"", ""Typo2"": ""catr""}}"
clark2026,,25,1.1,clark2026//25/1.1,These saints had been talked about and venerated by the worshippers.,these saints had been talked about and venerated by the worshippers .,These saints had been talked about and venerated by the worshippers.,,250,plausible,,word_form,clark2026//25/1.1,1,1,,,"{""critical_cond"": ""1"", ""critical_word"": ""saints"", ""id"": ""251"", ""intervening"": ""had been talked about and"", ""intervening_cond"": ""long"", ""preamble"": ""These"", ""predicate"": ""venerated by the worshippers"", ""source_critical"": {""Control"": ""emails"", ""Critical1"": ""saints"", ""Critical2"": ""stains"", ""Typo1"": ""siants"", ""Typo2"": ""stians""}}"
clark2026,,25,1.2,clark2026//25/1.2,These saints had been talked about and removed by the cleaners.,these saints had been talked about and removed by the cleaners .,These saints had been talked about and removed by the cleaners.,,251,implausible,,word_form,clark2026//25/2.2,1,1,,,"{""critical_cond"": ""1"", ""critical_word"": ""saints"", ""id"": ""252"", ""intervening"": ""had been talked about and"", ""intervening_cond"": ""long"", ""preamble"": ""These"", ""predicate"": ""removed by the cleaners"", ""source_critical"": {""Control"": ""emails"", ""Critical1"": ""saints"", ""Critical2"": ""stains"", ""Typo1"": ""siants"", ""Typo2"": ""stians""}}"
clark2026,,25,1.Control,clark2026//25/1.Control,These saints had been talked about and toasted at the wedding.,these saints had been talked about and toasted at the wedding .,These saints had been talked about and toasted at the wedding.,,252,implausible,,,,0,1,,,"{""critical_cond"": ""1"", ""critical_word"": ""saints"", ""id"": ""253"", ""intervening"": ""had been talked about and"", ""intervening_cond"": ""long"", ""preamble"": ""These"", ""predicate"": ""toasted at the wedding"", ""source_critical"": {""Control"": ""emails"", ""Critical1"": ""saints"", ""Critical2"": ""stains"", ""Typo1"": ""siants"", ""Typo2"": ""stians""}}"
clark2026,,25,2.1,clark2026//25/2.1,These stains had been talked about and venerated by the worshippers.,these stains had been talked about and venerated by the worshippers .,These stains had been talked about and venerated by the worshippers.,,253,implausible,,word_form,clark2026//25/1.1,1,1,,,"{""critical_cond"": ""2"", ""critical_word"": ""stains"", ""id"": ""254"", ""intervening"": ""had been talked about and"", ""intervening_cond"": ""long"", ""preamble"": ""These"", ""predicate"": ""venerated by the worshippers"", ""source_critical"": {""Control"": ""emails"", ""Critical1"": ""saints"", ""Critical2"": ""stains"", ""Typo1"": ""siants"", ""Typo2"": ""stians""}}"
clark2026,,25,2.2,clark2026//25/2.2,These stains had been talked about and removed by the cleaners.,these stains had been talked about and removed by the cleaners .,These stains had been talked about and removed by the cleaners.,,254,plausible,,word_form,clark2026//25/2.2,1,1,,,"{""critical_cond"": ""2"", ""critical_word"": ""stains"", ""id"": ""255"", ""intervening"": ""had been talked about and"", ""intervening_cond"": ""long"", ""preamble"": ""These"", ""predicate"": ""removed by the cleaners"", ""source_critical"": {""Control"": ""emails"", ""Critical1"": ""saints"", ""Critical2"": ""stains"", ""Typo1"": ""siants"", ""Typo2"": ""stians""}}"
clark2026,,25,2.Control,clark2026//25/2.Control,These stains had been talked about and toasted at the wedding.,these stains had been talked about and toasted at the wedding .,These stains had been talked about and toasted at the wedding.,,255,implausible,,,,0,1,,,"{""critical_cond"": ""2"", ""critical_word"": ""stains"", ""id"": ""256"", ""intervening"": ""had been talked about and"", ""intervening_cond"": ""long"", ""preamble"": ""These"", ""predicate"": ""toasted at the wedding"", ""source_critical"": {""Control"": ""emails"", ""Critical1"": ""saints"", ""Critical2"": ""stains"", ""Typo1"": ""siants"", ""Typo2"": ""stians""}}"
clark2026,,25,Control.1,clark2026//25/Control.1,These emails had been talked about and venerated by the worshippers.,these emails had been talked about and venerated by the worshippers .,These emails had been talked about and venerated by the worshippers.,,256,implausible,,,,0,1,,,"{""critical_cond"": ""Control"", ""critical_word"": ""emails"", ""id"": ""257"", ""intervening"": ""had been talked about and"", ""intervening_cond"": ""long"", ""preamble"": ""These"", ""predicate"": ""venerated by the worshippers"", ""source_critical"": {""Control"": ""emails"", ""Critical1"": ""saints"", ""Critical2"": ""stains"", ""Typo1"": ""siants"", ""Typo2"": ""stians""}}"
clark2026,,25,Control.2,clark2026//25/Control.2,These emails had been talked about and removed by the cleaners.,these emails had been talked about and removed by the cleaners .,These emails had been talked about and removed by the cleaners.,,257,implausible,,,,0,1,,,"{""critical_cond"": ""Control"", ""critical_word"": ""emails"", ""id"": ""258"", ""intervening"": ""had been talked about and"", ""intervening_cond"": ""long"", ""preamble"": ""These"", ""predicate"": ""removed by the cleaners"", ""source_critical"": {""Control"": ""emails"", ""Critical1"": ""saints"", ""Critical2"": ""stains"", ""Typo1"": ""siants"", ""Typo2"": ""stians""}}"
